treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
474,0.7945606276867446,0.7573193725982047,-0.037241255088539926,1.238850248522694e-23,gray,No
475,0.8989016730187164,0.7327630435182263,-0.16613862950049008,2.8102633286975804e-81,gray,No
477,0.7275717551704727,0.893808844493419,0.16623708932294634,1.0185692335231027e-107,gray,No
478,0.9463036452248755,0.725308184530733,-0.22099546069414255,2.491083076132267e-92,gray,No
479,0.768242385092038,0.8963467596507667,0.1281043745587287,2.8192840399067134e-95,gray,No
482,0.8716127136656968,0.825853722146837,-0.04575899151885976,4.254099009144282e-39,gray,No
486,0.8234748287115449,0.8968920524210503,0.07341722370950543,1.0420644977153929e-70,gray,No
487,0.8897188095196744,0.7400757510103544,-0.14964305850932003,5.600254586646058e-72,gray,No
488,0.9186268986882449,0.7937687880998436,-0.12485811058840124,1.0021450726496071e-72,gray,No
490,0.9670937327760147,0.8300833741438395,-0.13701035863217526,4.826169022026841e-85,gray,No
492,0.5018720377700944,0.940233919847533,0.43836188207743865,3.990399885794811e-206,gray,No
496,0.8672374524596882,0.7522473563306938,-0.11499009612899436,6.347175484092668e-59,gray,No
498,0.6400407508500948,0.8096612908535613,0.1696205400034665,5.3982347661416284e-83,gray,No
500,0.8458795470661092,0.9127750784769745,0.06689553141086524,3.7970212227282796e-89,gray,No
505,0.6083044881300536,0.9397668210853124,0.33146233295525884,6.686975040833361e-196,gray,No
508,0.9263280797982029,0.938503677745744,0.012175597947541084,2.167251646720167e-48,gray,No
509,0.9264445654415012,0.9076651141954782,-0.018779451246022982,5.403990892539218e-32,gray,No
511,0.6832301153321817,0.9312901499173353,0.24806003458515358,1.1233207869445245e-168,gray,No
513,0.34584134450527887,0.8007320582040955,0.4548907136988167,5.013750383091976e-124,gray,No
514,0.8432244325286431,0.8932962100580102,0.05007177752936709,9.772116236358292e-59,gray,No
515,0.5560382114925164,0.8150714376459212,0.25903322615340474,4.143004520511885e-109,gray,No
516,0.7441481813600975,0.8967558642165895,0.15260768285649196,1.3812601617694e-107,gray,No
517,0.8938017722495507,0.7860596035492086,-0.10774216870034214,5.839190224780242e-61,gray,No
519,0.9321033088192442,0.7250511597022279,-0.2070521491170163,3.00024850865065e-90,gray,No
520,0.27887809372877337,0.8878641121708075,0.6089860184420341,3.1592881047074785e-169,gray,No
521,0.8709270605553724,0.7914586513613936,-0.0794684091939788,1.0776371715131995e-50,gray,No
522,0.9563463841548083,0.9216632807225769,-0.034683103432231466,5.1499022229316175e-58,gray,No
524,0.9280826302442641,0.7504395033173874,-0.17764312692687667,5.911268678925414e-79,gray,No
527,0.5237736944082213,0.7402878199750318,0.2165141255668105,2.115231331037071e-85,gray,No
531,0.8539635217961803,0.9160790051304475,0.062115483334267196,3.0968822498762014e-87,gray,No
533,0.8633608056093846,0.8309107702985185,-0.0324500353108661,1.9601269802491185e-25,gray,No
535,0.9507850332348579,0.743077746807963,-0.20770728642689484,8.258346982036786e-83,gray,No
539,0.9461700055591017,0.7443377626379885,-0.20183224292111324,6.818430575989403e-80,gray,No
549,0.877566721063035,0.8957267754168238,0.018160054353788757,1.8631362651043976e-24,gray,No
552,0.6110508368186751,0.8669454892418481,0.255894652423173,2.3498325407085884e-117,gray,No
553,0.7653341155392319,0.795995081983292,0.030660966444060134,1.4604854721735981e-18,gray,No
